,index,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname,initial_team,picked,captain
721,721,Sasa Kalajdzic,562,Wolves,24,49,0.7961538461538461,158,FWD,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,1.7555555555555555,0.13793103448275862,28,0.23797876416472905,Fulham,Kalajdzic,0.0,0.0,0
722,722,Saïd Benrahma,525,West Ham,20,56,1.7153846153846155,611,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,6.788888888888889,0.11494252873563218,28,0.2974764946947923,Burnley,Benrahma,0.0,0.0,0
723,723,Saša Lukić,276,Fulham,19,43,0.5846153846153845,480,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,5.333333333333333,0.10919540229885058,28,0.19793616691966082,Wolves,Lukić,0.0,0.0,0
724,724,Scott Carson,347,Manchester City,0,38,0.0,0,GK,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,0.0,0.0,28,0.2528075485301965,Liverpool,Carson,0.0,0.0,0
725,725,Scott McKenna,455,Nottingham,12,44,0.5307692307692308,416,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,4.622222222222222,0.06896551724137931,28,0.16126318012398969,Brighton,McKenna,0.0,0.0,0
726,726,Scott McTominay,392,Manchester Utd,84,46,3.8153846153846156,1337,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,14.855555555555556,0.4827586206896552,28,0.4998566308013247,Everton,McTominay,0.0,0.0,0
727,727,Scott Twine,180,Burnley,0,49,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.0756917501829798,West Ham,Twine,0.0,0.0,0
728,728,Seamus Coleman,247,Everton,14,44,0.21923076923076923,232,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,False,0,0.0,0.0,0,0.0,0,0.22663733715330828,0.0,0.22663733715330828,2.577777777777778,0.08045977011494253,28,0.16816631033796198,Manchester Utd,Coleman,0.0,0.0,0
729,729,Sean Longstaff,421,Newcastle,73,48,3.4269230769230767,1714,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,19.044444444444444,0.41954022988505746,28,0.3553594533879454,Chelsea,Longstaff,0.0,0.0,0
730,730,Sepp van den Berg,312,Liverpool,0,40,0.0,0,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.19255552456202593,Manchester City,Berg,0.0,0.0,0
731,731,Serge Aurier,436,Nottingham,27,45,1.223076923076923,831,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,9.233333333333333,0.15517241379310345,28,0.19574593874467935,Brighton,Aurier,0.0,0.0,0
732,732,Sergi Canós Tenés,95,Brentford,0,50,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.028535457928628372,Arsenal,Tenés,0.0,0.0,0
733,733,Sergio Gómez,366,Manchester City,6,38,0.15,18,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,0.2,0.034482758620689655,28,0.2666006519784724,Liverpool,Gómez,0.0,0.0,0
734,734,Sergio Reguilón,508,Brentford,41,44,1.7,844,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,9.377777777777778,0.23563218390804597,28,0.13705606045616095,Arsenal,Reguilón,0.0,0.0,0
735,735,Shandon Baptiste,92,Brentford,16,43,0.5923076923076923,212,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,2.3555555555555556,0.09195402298850575,28,0.08370787172173182,Arsenal,Baptiste,0.0,0.0,0
736,736,Shea Charles,348,Manchester City,0,45,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,0.0,0.0,28,0.1685383656867977,Liverpool,Charles,0.0,0.0,0
737,737,Shola Shoretire,399,Manchester Utd,0,44,0.0,0,FWD,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.21020145838753157,Everton,Shoretire,0.0,0.0,0
738,738,Simon Adingra,122,Brighton,72,50,4.180769230769231,1274,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,14.155555555555555,0.41379310344827586,28,0.4618859572451803,Nottingham,Adingra,0.0,0.0,0
739,739,Siriki Dembélé,67,Bournemouth,0,45,0.0,0,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.3539800241148956,Sheffield Utd,Dembélé,0.0,0.0,0
740,740,Sofyan Amrabat,709,Manchester Utd,17,50,0.8,623,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,6.9222222222222225,0.09770114942528736,28,0.268822148042704,Everton,Amrabat,0.0,0.0,0
741,741,Solly March,140,Brighton,39,61,1.7846153846153845,555,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,6.166666666666667,0.22413793103448276,28,0.3480928537969044,Nottingham,March,0.0,0.0,0
742,742,Stefan Bajcetic,292,Liverpool,0,47,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.12837034970801728,Manchester City,Bajcetic,0.0,0.0,0
743,743,Stefan Ortega Moreno,361,Manchester City,4,37,0.16538461538461538,172,GK,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,1.9111111111111112,0.022988505747126436,28,0.26200295082904707,Liverpool,Moreno,0.0,0.0,0
744,744,Steve Cook,441,Nottingham,0,45,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Cook,0.0,0.0,0
745,745,Steven Alzate,123,Brighton,0,44,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.0,0.0,28,0.21361009517621476,Nottingham,Alzate,0.0,0.0,0
746,746,Steven Benda,692,Fulham,0,40,0.0,0,GK,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.0,0.0,28,0.19862838831052573,Wolves,Benda,0.0,0.0,0
747,747,Sven Botman,405,Newcastle,52,45,1.973076923076923,1213,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,13.477777777777778,0.2988505747126437,28,0.27499320307042385,Chelsea,Botman,0.0,0.0,0
748,748,Sydie Peck,759,Sheffield Utd,1,44,0.0,9,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.1,0.005747126436781609,28,0.049994601630311296,Bournemouth,Peck,0.0,0.0,0
749,749,Tahith Chong,586,Luton,43,47,1.9576923076923076,1018,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,11.311111111111112,0.2471264367816092,28,0.28948025637578706,Crystal Palace,Chong,0.0,0.0,0
750,750,Taiwo Awoniyi,437,Nottingham,59,63,2.673076923076923,957,FWD,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,10.633333333333333,0.3390804597701149,28,0.2925662580136943,Brighton,Awoniyi,0.0,0.0,0
751,751,Takehiro Tomiyasu,25,Arsenal,39,45,1.0076923076923077,628,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,6.977777777777778,0.22413793103448276,28,0.5629779490373436,Brentford,Tomiyasu,0.0,0.0,0
752,752,Tanguy Ndombélé Alvaro,505,Tottenham,0,44,0.0,0,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.14350288456760613,Aston Villa,Alvaro,0.0,0.0,0
753,753,Tariq Lamptey,139,Brighton,18,39,0.7769230769230769,500,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,5.555555555555555,0.10344827586206896,28,0.3617944531091497,Nottingham,Lamptey,0.0,0.0,0
754,754,Tawanda Chirewa,750,Wolves,2,44,0.23846153846153847,11,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.12222222222222222,0.011494252873563218,28,0.1621166951992118,Fulham,Chirewa,0.0,0.0,0
755,755,Tayo Adaramola,763,Crystal Palace,0,40,0.0,0,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.0,0.0,28,0.31780425488155883,Luton,Adaramola,0.0,0.0,0
756,756,Teden Mengi,393,Luton,30,39,1.8814814814814813,1580,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,17.555555555555557,0.1724137931034483,28,0.2807721087016116,Crystal Palace,Mengi,0.0,0.0,0
757,757,Terence Kongolo,274,Fulham,0,40,0.0,0,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.0,0.0,28,0.19862838831052573,Wolves,Kongolo,0.0,0.0,0
758,758,Thiago Alcántara do Nascimento,310,Liverpool,1,47,0.003703703703703704,5,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.05555555555555555,0.005747126436781609,28,0.13181862557008625,Manchester City,Nascimento,0.0,0.0,0
759,759,Thiago Emiliano da Silva,217,Chelsea,66,50,3.076923076923077,1982,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,22.022222222222222,0.3793103448275862,28,0.4561954244550199,Newcastle,Silva,0.0,0.0,0
760,760,Thilo Kehrer,537,West Ham,2,42,0.03461538461538462,19,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.2111111111111111,0.011494252873563218,28,0.34736416732954467,Burnley,Kehrer,0.0,0.0,0
761,761,Thomas Cannon,649,Everton,1,45,0.0,1,FWD,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,False,0,0.0,0.0,0,0.0,0,0.22663733715330828,0.0,0.22663733715330828,0.011111111111111112,0.005747126436781609,28,0.09410321072339228,Manchester Utd,Cannon,0.0,0.0,0
762,762,Thomas Kaminski,614,Luton,64,45,2.8346153846153848,2340,GK,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,26.0,0.367816091954023,28,0.3589330282418415,Crystal Palace,Kaminski,0.0,0.0,0
763,763,Thomas Partey,15,Arsenal,8,48,0.5269230769230769,275,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,3.0555555555555554,0.04597701149425287,28,0.34313472464558537,Brentford,Partey,0.0,0.0,0
764,764,Thomas Strakosha,116,Brentford,4,39,0.16538461538461538,135,GK,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,1.5,0.022988505747126436,28,0.05199858919179313,Arsenal,Strakosha,0.0,0.0,0
765,765,Tim Iroegbunam,46,Aston Villa,4,44,0.019230769230769232,35,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.3888888888888889,0.022988505747126436,28,0.17367186502109042,Tottenham,Iroegbunam,0.0,0.0,0
766,766,Tim Krul,665,Luton,0,44,0.0,0,GK,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.2118065914602323,Crystal Palace,Krul,0.0,0.0,0
767,767,Tim Ream,281,Fulham,39,45,1.4769230769230768,1413,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,15.7,0.22413793103448276,28,0.2882835607243188,Wolves,Ream,0.0,0.0,0
768,768,Timo Werner,776,Tottenham,24,63,6.366666666666667,415,FWD,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,4.611111111111111,0.13793103448275862,28,0.2262615052572613,Aston Villa,Werner,0.0,0.0,0
769,769,Timothy Castagne,688,Fulham,59,45,2.8000000000000003,1755,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,19.5,0.3390804597701149,28,0.3342605722185717,Wolves,Castagne,0.0,0.0,0
770,770,Tino Livramento,633,Newcastle,37,41,1.3115384615384615,803,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,8.922222222222222,0.21264367816091953,28,0.24051044444973418,Chelsea,Livramento,0.0,0.0,0
771,771,Toby Collyer,826,Manchester Utd,0,45,0.0,0,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.21020145838753157,Everton,Collyer,0.0,0.0,0
772,772,Tom Cairney,268,Fulham,59,49,2.4884615384615385,1185,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,13.166666666666666,0.3390804597701149,28,0.33586720140241944,Wolves,Cairney,0.0,0.0,0
773,773,Tom Davies,666,Sheffield Utd,5,50,0.22,161,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,1.788888888888889,0.028735632183908046,28,0.06378770507858716,Bournemouth,Davies,0.0,0.0,0
774,774,Tom Heaton,384,Manchester Utd,0,40,0.0,0,GK,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Heaton,0.0,0.0,0
775,775,Tom King,564,Wolves,0,39,0.0,0,GK,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.2328302152126108,Fulham,King,0.0,0.0,0
776,776,Tom Lockyer,575,Luton,23,42,1.5076923076923079,1169,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,12.988888888888889,0.13218390804597702,28,0.2646801546786231,Crystal Palace,Lockyer,0.0,0.0,0
777,777,Tom McGill,141,Brighton,0,39,0.0,0,GK,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.0,0.0,28,0.32041514276432215,Nottingham,McGill,0.0,0.0,0
778,778,Tommi O'Reilly,767,Aston Villa,0,45,0.0,0,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.15987876157281455,Tottenham,O'Reilly,0.0,0.0,0
779,779,Tommy Doyle,351,Wolves,24,44,0.9153846153846155,710,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,7.888888888888889,0.13793103448275862,28,0.23797876416472905,Fulham,Doyle,0.0,0.0,0
780,780,Tomáš Souček,542,West Ham,87,49,3.861538461538461,1963,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,21.81111111111111,0.5,28,0.5285109774534129,Burnley,Souček,0.0,0.0,0
781,781,Tosin Adarabioyo,286,Fulham,42,43,1.4653846153846155,902,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,10.022222222222222,0.2413793103448276,28,0.29518011244845677,Wolves,Adarabioyo,0.0,0.0,0
782,782,Toti António Gomes,573,Wolves,53,44,1.823076923076923,1737,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,19.3,0.3045977011494253,28,0.3546692956723809,Fulham,Gomes,0.0,0.0,0
783,783,Travis Hernes,795,Newcastle,0,45,0.0,0,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.0,0.0,28,0.10363531545691092,Chelsea,Hernes,0.0,0.0,0
784,784,Trent Alexander-Arnold,290,Liverpool,103,85,5.3,1622,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,18.022222222222222,0.5919540229885057,28,0.4293371337574282,Manchester City,Alexander-Arnold,0.0,0.0,0
785,785,Trevoh Chalobah,194,Chelsea,2,43,0.11923076923076922,109,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,1.211111111111111,0.011494252873563218,28,0.30906898767341073,Newcastle,Chalobah,0.0,0.0,0
786,786,Treymaurice Nyoni,743,Liverpool,0,45,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.12837034970801728,Manchester City,Nyoni,0.0,0.0,0
787,787,Ty Barnett,770,Wolves,0,45,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Barnett,0.0,0.0,0
788,788,Tyler Adams,673,Bournemouth,0,49,0.0,0,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.3539800241148956,Sheffield Utd,Adams,0.0,0.0,0
789,789,Tyler Onyango,650,Everton,1,44,0.0,1,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,False,0,0.0,0.0,0,0.0,0,0.22663733715330828,0.0,0.22663733715330828,0.011111111111111112,0.005747126436781609,28,0.09410321072339228,Manchester Utd,Onyango,0.0,0.0,0
790,790,Tyrell Malacia,389,Manchester Utd,0,43,0.0,0,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Malacia,0.0,0.0,0
791,791,Tyrese Francois,272,Fulham,0,44,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.0,0.0,28,0.13241892554035048,Wolves,Francois,0.0,0.0,0
792,792,Tyrick Mitchell,234,Crystal Palace,67,45,2.8884615384615384,2167,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,24.07777777777778,0.3850574712643678,28,0.471827243387306,Luton,Mitchell,0.0,0.0,0
793,793,Tyrone Mings,51,Aston Villa,0,41,0.08461538461538462,30,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.3333333333333333,0.0,28,0.23981814235922183,Tottenham,Mings,0.0,0.0,0
